Transaction_ID,Account_ID,Amount,Category,Risk_Score
TXN-000639,49298,35.04,Operations,High
TXN-000640,90219,76.93,IT Services,Low
TXN-000641,71629,416.37,Procurement,Low
TXN-000642,76040,31.9,Payroll,Low
TXN-000643,38016,274.81,IT Services,Low
TXN-000644,33960,1861.71,IT Services,Low
TXN-000645,43591,104.84,Payroll,Low
TXN-000646,92848,125.4,Procurement,Medium
TXN-000647,77641,574.04,Payroll,Medium
TXN-000648,46395,32.49,Operations,Low
TXN-000649,32700,869.31,Travel,Low
TXN-000650,44620,120.97,Payroll,Medium
TXN-000651,30559,389.17,Operations,Medium
TXN-000652,71642,153.02,IT Services,High
TXN-000653,86539,547.76,Operations,Low
TXN-000654,31732,452.42,IT Services,Medium
TXN-000655,40354,1473.47,Travel,Low
TXN-000656,23843,304.94,Travel,Medium
TXN-000657,81726,1049.24,Payroll,Low
TXN-000658,27640,438.8,Travel,Low
TXN-000659,62528,1239.4,Payroll,Low
TXN-000660,48413,182.53,Procurement,Low
TXN-000661,62638,408.99,IT Services,Low
TXN-000662,62736,257.17,Payroll,Low
TXN-000663,78866,44.08,Travel,Low
TXN-000664,29087,436.97,Travel,Low
TXN-000665,51430,800.49,IT Services,Low
TXN-000666,34504,416.19,IT Services,Low
TXN-000667,17114,173.8,Procurement,Low
TXN-000668,88859,163.15,Procurement,Low
TXN-000669,20975,145.8,Travel,Medium
TXN-000670,21023,1956.89,IT Services,High
TXN-000671,31447,264.76,Payroll,Low
TXN-000672,33959,200.53,Payroll,High
TXN-000673,76203,281.04,IT Services,Low
TXN-000674,39703,71.53,Operations,Medium
TXN-000675,19337,119.09,Procurement,Low
TXN-000676,56427,365.56,Operations,Low
TXN-000677,71529,811.85,Payroll,Low
TXN-000678,94665,1055.46,IT Services,Low
TXN-000679,41921,1014.9,Payroll,Low
TXN-000680,43307,1457.95,Procurement,Low
TXN-000681,37355,77.21,Payroll,Medium
TXN-000682,14835,30.92,IT Services,High
TXN-000683,30159,65.87,IT Services,Low
TXN-000684,57605,469.07,IT Services,Medium
TXN-000685,48088,416.1,Procurement,Low
TXN-000686,88752,566.17,Payroll,High
TXN-000687,65284,241.88,Procurement,Low
TXN-000688,67043,258.45,Procurement,Low
TXN-000689,45547,404.36,Payroll,Low
TXN-000690,92844,51.18,Operations,Low
TXN-000691,37532,814.4,Payroll,Medium
TXN-000692,44349,1291.04,Procurement,Low
TXN-000693,55445,254.98,Travel,Medium
TXN-000694,15713,682.72,Operations,Low
TXN-000695,66178,407.96,Operations,Medium
TXN-000696,59407,144.6,Travel,Low
TXN-000697,80340,45.1,Operations,High
TXN-000698,60990,151.11,Payroll,Low
TXN-000699,85672,474.32,Travel,Low
TXN-000700,75545,30.53,Travel,Low
TXN-000701,94791,914.53,Travel,Low
TXN-000702,68141,1768.41,Payroll,Medium
TXN-000703,33793,53.6,Operations,Low
TXN-000704,66570,151.64,Operations,Low
TXN-000705,47892,572.94,IT Services,Low
TXN-000706,11015,830.16,Payroll,Low
TXN-000707,71813,222.32,Operations,Medium
TXN-000708,37712,372.05,IT Services,Low
TXN-000709,18415,1121.7,IT Services,Low
TXN-000710,72292,252.58,Procurement,Low
TXN-000711,33833,52.53,Payroll,Medium
TXN-000712,14158,2648.68,IT Services,Medium
TXN-000713,72680,109.4,Travel,Low
TXN-000714,30309,35.01,Travel,Low
TXN-000715,16970,274.37,Procurement,Low
TXN-000716,82474,74.75,IT Services,Low
TXN-000717,96704,1935.31,Travel,Low
TXN-000718,56540,249.66,IT Services,Low
TXN-000719,30384,883.81,Travel,Low
TXN-000720,28017,107.16,Payroll,Low
TXN-000721,85880,84.72,Operations,Medium
TXN-000722,18702,533.9,Travel,Medium
TXN-000723,10384,1210.15,Payroll,Medium
TXN-000724,10404,70.82,Operations,Medium
TXN-000725,50943,454.89,Procurement,Low
TXN-000726,57926,54.38,Operations,Low
TXN-000727,39189,846.09,Payroll,Low
TXN-000728,22763,1210.13,Travel,Low
TXN-000729,28384,505.5,Procurement,Low
TXN-000730,70100,592.93,IT Services,Low
TXN-000731,19860,38.52,Procurement,Low
TXN-000732,90642,47.89,Operations,Medium
TXN-000733,60612,109.02,Payroll,Low
TXN-000734,33574,169.98,Procurement,Low
TXN-000735,33524,723.26,Procurement,Medium
TXN-000736,79172,295.84,Travel,High
TXN-000737,20916,50.74,Operations,Low
TXN-000738,14809,967.46,Travel,Medium
TXN-000739,42201,2553.76,Travel,Medium
TXN-000740,63330,313.51,Operations,Low
TXN-000741,23456,368.48,Procurement,Low
TXN-000742,66397,50.88,Payroll,Low
TXN-000743,48765,251.46,Payroll,Low
TXN-000744,44816,242.45,Operations,Medium
TXN-000745,55106,1697.64,Operations,Low
TXN-000746,63932,550.04,Payroll,Low
TXN-000747,27100,772.05,Payroll,Low
TXN-000748,67091,78.67,IT Services,Medium
TXN-000749,31949,279.72,Operations,Medium
TXN-000750,80080,116.32,Travel,Low
TXN-000751,47744,993.73,Procurement,Low
TXN-000752,55543,92.66,Procurement,Low
TXN-000753,46187,298.9,IT Services,High
TXN-000754,17239,37.57,Operations,Low
TXN-000755,24489,512.96,Procurement,Low
TXN-000756,68017,338.82,Procurement,Medium
TXN-000757,71877,354.54,Procurement,Low
TXN-000758,53125,63.58,Payroll,Low
TXN-000759,59922,370.75,IT Services,Low
TXN-000760,42049,424.81,Travel,Low
TXN-000761,47131,1656.26,Payroll,Medium
TXN-000762,52944,26.89,Operations,High
TXN-000763,83963,1290.12,IT Services,Low
TXN-000764,34285,336.54,Payroll,Low
TXN-000765,47626,127.93,Payroll,Low
TXN-000766,52808,557.63,IT Services,Low
TXN-000767,98464,373.92,Operations,Low
TXN-000768,63871,138.58,IT Services,Low
TXN-000769,29198,502.86,IT Services,High
TXN-000770,29758,330.53,Operations,Medium
TXN-000771,25254,594.0,Payroll,Low
TXN-000772,54238,594.1,Operations,Low
TXN-000773,11252,330.1,Travel,Low
TXN-000774,49764,257.8,Operations,Low
TXN-000775,87709,42.67,Travel,Low
TXN-000776,47441,350.46,IT Services,High
TXN-000777,63682,149.27,Procurement,Low
TXN-000778,69494,37.36,IT Services,Low
TXN-000779,91317,210.52,Travel,Medium
TXN-000780,75215,55.77,Operations,Low
TXN-000781,88587,443.44,Travel,Low
TXN-000782,16949,360.26,Procurement,Low
TXN-000783,65393,796.14,IT Services,High
TXN-000784,83553,165.74,Travel,Low
TXN-000785,16941,242.23,Payroll,Medium
TXN-000786,35934,593.9,IT Services,Low
TXN-000787,33386,2486.98,IT Services,High
TXN-000788,71886,1182.59,Travel,Low
TXN-000789,85745,377.84,Travel,Medium
TXN-000790,93251,576.52,Procurement,Medium
TXN-000791,63413,389.56,Payroll,Low
TXN-000792,66800,295.29,Travel,Medium
TXN-000793,52318,471.03,Procurement,Low
TXN-000794,80173,254.29,Travel,High
TXN-000795,80390,174.38,IT Services,Low
TXN-000796,62329,621.53,IT Services,Low
TXN-000797,53088,1037.76,IT Services,Low
TXN-000798,49811,179.86,IT Services,Low
TXN-000799,65479,623.61,Operations,Low
TXN-000800,95392,294.6,IT Services,Medium
TXN-000801,97369,189.83,Payroll,High
TXN-000802,29963,495.26,IT Services,Low
TXN-000803,65123,1411.85,Operations,Low
TXN-000804,83477,226.69,Travel,Medium
TXN-000805,24388,722.47,Travel,Medium
TXN-000806,15569,198.95,Operations,Low
TXN-000807,79836,824.48,IT Services,Low
TXN-000808,46586,723.53,Procurement,Low
TXN-000809,22015,735.43,Payroll,Low
TXN-000810,55002,3049.18,IT Services,Low
TXN-000811,16254,85.71,Operations,Medium
TXN-000812,27144,256.2,IT Services,Low
TXN-000813,34214,508.22,Operations,Low
TXN-000814,90719,456.38,IT Services,Low
TXN-000815,81774,768.5,Procurement,Low
TXN-000816,16090,34.02,Procurement,High
TXN-000817,21637,620.48,Payroll,Low
TXN-000818,32415,679.18,Payroll,Medium
TXN-000819,34071,41.52,Operations,Low
TXN-000820,68243,396.83,Procurement,High
TXN-000821,51240,150.51,Payroll,Medium
TXN-000822,93807,818.8,Operations,Medium
TXN-000823,43434,35.44,Payroll,Low
TXN-000824,79724,89.01,Procurement,Medium
TXN-000825,85697,65.16,IT Services,Low
TXN-000826,38732,43.72,Travel,Low
TXN-000827,21314,468.24,Procurement,Low
TXN-000828,33954,1024.55,Payroll,Medium
TXN-000829,67108,367.67,Travel,Low
TXN-000830,97044,128.23,Procurement,Low
TXN-000831,97505,220.64,Payroll,Medium
TXN-000832,46668,233.43,Procurement,Low
TXN-000833,33061,310.41,Operations,Low
TXN-000834,89252,282.83,Payroll,Low
TXN-000835,49749,566.08,Travel,Low
TXN-000836,26907,217.69,Procurement,Low
TXN-000837,28777,553.78,Payroll,Medium
TXN-000838,61745,405.68,IT Services,Medium
TXN-000839,91818,34.86,Payroll,Medium
TXN-000840,33624,1270.82,Procurement,Low
TXN-000841,33321,107.98,IT Services,Medium
TXN-000842,20488,310.31,Travel,Low
TXN-000843,32574,1484.4,IT Services,Low
TXN-000844,15240,152.07,Procurement,Low
TXN-000845,53221,21.21,IT Services,Low
TXN-000846,20478,346.72,Procurement,Low
TXN-000847,65645,136.76,IT Services,Low
TXN-000848,29262,446.17,Operations,Medium
TXN-000849,62796,859.43,Travel,Low
TXN-000850,14432,367.92,Travel,Low
TXN-000851,74291,527.86,Travel,Medium
TXN-000852,89104,558.54,Operations,Medium
TXN-000853,69399,868.89,Travel,Low
TXN-000854,89714,592.26,IT Services,High
TXN-000855,60428,1878.45,Payroll,Medium
TXN-000856,97731,314.6,Operations,Low
TXN-000857,10302,35.78,Operations,Medium
TXN-000858,92558,260.46,Procurement,High
TXN-000859,10055,925.91,Operations,Low
TXN-000860,18717,81.4,Travel,Low
TXN-000861,38699,675.79,Operations,Low
TXN-000862,83686,393.57,Operations,Low
TXN-000863,77661,1164.63,IT Services,Low
TXN-000864,54247,666.87,IT Services,Low
TXN-000865,26748,550.18,Operations,Medium
TXN-000866,14621,1099.64,Travel,Low
TXN-000867,25034,1204.18,IT Services,Low
TXN-000868,15126,253.0,Payroll,Low
TXN-000869,15122,1324.49,IT Services,Medium
TXN-000870,28030,38.13,Procurement,Low
TXN-000871,92838,728.93,Procurement,Low
TXN-000872,94717,215.14,Operations,Medium
TXN-000873,65658,344.13,Operations,Low
TXN-000874,48638,913.18,Travel,Medium
TXN-000875,77067,516.73,Payroll,Medium
TXN-000876,98869,315.78,Travel,High
TXN-000877,44674,99.52,Travel,Low
TXN-000878,45854,1410.62,Procurement,Medium
TXN-000879,56271,212.09,Payroll,Low
TXN-000880,83688,63.33,Payroll,Low
TXN-000881,48518,425.22,IT Services,Low
TXN-000882,20267,270.67,Operations,Low
TXN-000883,11062,456.42,Operations,High
TXN-000884,60448,142.98,Procurement,Low
TXN-000885,16229,247.99,Procurement,Low
TXN-000886,66793,1806.94,IT Services,Low
TXN-000887,57915,1388.64,IT Services,Low
TXN-000888,14632,1008.96,Travel,Low
TXN-000889,13596,765.07,Operations,Low
TXN-000890,16168,95.13,IT Services,Low
TXN-000891,17561,324.55,Payroll,Low
TXN-000892,83794,660.8,Travel,Medium
TXN-000893,92152,161.75,Travel,Low
TXN-000894,36734,26.82,Operations,Low
TXN-000895,16371,280.73,Operations,Low
TXN-000896,36069,286.82,Operations,Low
TXN-000897,89905,43.66,Procurement,Low
TXN-000898,22910,203.28,Operations,Low
TXN-000899,83479,1256.27,Procurement,High
TXN-000900,87735,154.04,IT Services,Low
TXN-000901,91264,431.01,Payroll,Low
TXN-000902,33275,344.6,Payroll,High
TXN-000903,82274,1000.71,Travel,High
TXN-000904,91449,540.01,Travel,Low
TXN-000905,70004,96.24,Travel,Low
TXN-000906,72981,87.08,Payroll,Low
TXN-000907,94659,417.64,Travel,Medium
TXN-000908,64553,33.79,Procurement,High
TXN-000909,58447,260.05,Travel,Medium
TXN-000910,44529,264.59,IT Services,Low
TXN-000911,85703,119.29,Travel,Low
TXN-000912,86090,189.06,Procurement,Low
TXN-000913,27260,210.2,Payroll,Medium
TXN-000914,13812,15.91,Payroll,Low
TXN-000915,38024,829.67,Payroll,Low
TXN-000916,68656,1588.49,Procurement,Medium
TXN-000917,37285,180.73,Payroll,Low
TXN-000918,11605,69.38,Operations,Low
TXN-000919,81158,1544.71,Travel,Low
TXN-000920,82303,684.6,Procurement,Low
TXN-000921,37139,1118.86,Travel,Medium
TXN-000922,87149,233.83,IT Services,Low
TXN-000923,66138,340.88,Travel,Low
TXN-000924,86125,1341.35,Procurement,Low
TXN-000925,23918,317.68,Operations,Low
TXN-000926,95655,567.52,Operations,Medium
TXN-000927,37446,620.05,Payroll,Low
TXN-000928,23046,917.35,Operations,Low
TXN-000929,34818,1858.03,IT Services,Low
TXN-000930,14324,213.91,IT Services,High
TXN-000931,86323,152.14,Travel,Low
TXN-000932,19111,50.45,IT Services,Low
TXN-000933,48110,980.84,Procurement,Low
TXN-000934,26389,183.14,Payroll,Medium
TXN-000935,51427,35.44,IT Services,Low
TXN-000936,89579,1012.24,Payroll,Low
TXN-000937,38746,366.58,Payroll,Low
TXN-000938,97886,921.05,Travel,High
TXN-000939,10117,414.26,Procurement,High
TXN-000940,94471,198.24,Travel,Low
TXN-000941,23234,79.51,IT Services,Low
TXN-000942,63441,297.38,IT Services,Low
TXN-000943,10846,23.45,Payroll,Low
TXN-000944,20954,471.23,Operations,Medium
TXN-000945,89239,289.02,Payroll,High
TXN-000946,56514,86.3,Procurement,Low
TXN-000947,98236,387.76,Operations,Low
TXN-000948,16469,817.0,Operations,Low
TXN-000949,40105,1850.46,Operations,Low
TXN-000950,52101,384.71,IT Services,Low
TXN-000951,74323,79.37,Procurement,Low
TXN-000952,68067,842.23,IT Services,Medium
TXN-000953,59376,605.02,Payroll,Low
TXN-000954,55587,1549.24,Payroll,Medium
TXN-000955,46976,393.09,Payroll,Low
TXN-000956,77584,230.89,Payroll,High
TXN-000957,88477,1656.26,IT Services,Low
TXN-000958,52533,396.58,Operations,Medium
TXN-000959,11828,18.02,Procurement,Medium
TXN-000960,11917,330.91,Travel,Low
TXN-000961,30618,11.19,Travel,Low
TXN-000962,42254,679.15,Payroll,Low
TXN-000963,57362,427.29,IT Services,Medium
TXN-000964,30128,68.16,Payroll,High
TXN-000965,69383,848.35,IT Services,Low
TXN-000966,75545,394.41,Operations,Low
TXN-000967,92180,70.55,Procurement,Low
TXN-000968,97958,97.18,Payroll,Low
TXN-000969,19865,873.28,Procurement,Medium
TXN-000970,12219,229.63,Operations,Low
TXN-000971,49809,870.45,Travel,Low
TXN-000972,15287,46.02,Payroll,High
TXN-000973,44387,149.76,Travel,Low
TXN-000974,18512,733.2,Procurement,Low
TXN-000975,11342,523.2,Procurement,Low
TXN-000976,73076,193.24,Travel,High
TXN-000977,29216,1384.64,Operations,Low
TXN-000978,89767,128.54,Procurement,Medium
TXN-000979,36614,957.83,IT Services,Low
TXN-000980,46258,604.94,Procurement,Low
TXN-000981,52078,74.55,Procurement,Low
TXN-000982,93524,414.97,IT Services,Low
TXN-000983,22219,1338.97,Procurement,Low
TXN-000984,10235,492.34,Operations,Low
TXN-000985,52929,386.24,IT Services,Low
TXN-000986,77444,238.11,Procurement,Low
TXN-000987,18567,787.45,IT Services,Low
TXN-000988,80792,1231.26,Procurement,Low
TXN-000989,75441,709.83,Procurement,Low
TXN-000990,94555,655.95,Payroll,Low
TXN-000991,83698,116.9,Procurement,High
TXN-000992,15415,907.84,Payroll,Medium
TXN-000993,46159,30.77,Procurement,Medium
TXN-000994,53925,718.09,Operations,Medium
TXN-000995,15951,128.41,Travel,Medium
TXN-000996,97388,343.99,Payroll,Medium
TXN-000997,18007,604.11,Travel,Low
TXN-000998,51832,721.64,Travel,Low
TXN-000999,68596,1105.0,Operations,Low
TXN-001000,40523,176.06,Operations,Medium
TXN-001001,98861,137.01,Operations,Low
TXN-001002,96740,2802.49,Travel,Medium
TXN-001003,25524,126.32,Procurement,Low
TXN-001004,29282,557.53,IT Services,High
TXN-001005,33930,1536.1,Operations,Medium
TXN-001006,10077,1144.36,Payroll,Low
TXN-001007,30611,302.83,Procurement,Medium
TXN-001008,26984,517.48,Operations,Low
TXN-001009,24060,386.55,Operations,Low
TXN-001010,92985,222.83,Operations,Low
TXN-001011,94056,87.99,IT Services,Low
TXN-001012,53303,823.28,Procurement,Low
TXN-001013,69207,57.4,Operations,Low
TXN-001014,85046,480.33,Procurement,Medium
TXN-001015,39287,461.16,Procurement,Low
TXN-001016,49711,213.85,Travel,Medium
TXN-001017,21954,82.75,Procurement,Medium
TXN-001018,83340,813.81,IT Services,Low
TXN-001019,82101,319.88,IT Services,Medium
TXN-001020,81520,655.99,IT Services,Low
TXN-001021,97062,18.31,IT Services,Low
TXN-001022,28574,48.71,Operations,Low
TXN-001023,19184,106.7,Procurement,Low
TXN-001024,29096,70.43,Travel,Medium
TXN-001025,77728,116.42,Operations,Medium
TXN-001026,44016,589.96,Payroll,Low
TXN-001027,21246,34.07,Operations,Low
TXN-001028,55558,29.3,Operations,High
TXN-001029,28381,26.08,Operations,Medium
TXN-001030,46455,608.08,Operations,High
TXN-001031,14018,394.08,Travel,Low
TXN-001032,21302,241.21,IT Services,Low
TXN-001033,77506,572.9,Procurement,Low
TXN-001034,51157,413.27,IT Services,Low
TXN-001035,64917,13.68,Travel,Medium
TXN-001036,93122,921.78,Travel,Low
TXN-001037,34519,225.53,Operations,Medium
TXN-001038,97487,265.05,Operations,Low
TXN-001039,66819,772.3,Procurement,Low
TXN-001040,90910,113.57,Operations,Low
TXN-001041,81324,15.06,Procurement,Low
TXN-001042,15408,1207.56,Travel,Medium
TXN-001043,69379,362.08,Procurement,High
TXN-001044,35053,225.03,Procurement,Low
TXN-001045,19446,864.76,Payroll,Medium
TXN-001046,10922,23.32,Operations,Low
TXN-001047,61356,123.01,IT Services,Low
TXN-001048,20789,94.38,Payroll,Low
TXN-001049,76656,679.38,Payroll,Low
TXN-001050,54028,197.05,Payroll,Low
TXN-001051,74484,751.2,IT Services,Low
TXN-001052,42154,31.18,IT Services,Low
TXN-001053,92870,478.39,Payroll,Medium
TXN-001054,12336,201.52,Travel,Low
TXN-001055,77779,113.46,Payroll,High
TXN-001056,29029,858.49,Procurement,Low
TXN-001057,69201,275.73,Procurement,Low
TXN-001058,42265,433.88,IT Services,Low
TXN-001059,53872,26.82,Procurement,High
TXN-001060,56197,794.21,Operations,Low
TXN-001061,65180,179.05,Operations,Low
TXN-001062,33710,601.12,Payroll,High
TXN-001063,39486,724.55,Operations,High
TXN-001064,81907,72.28,Operations,High
TXN-001065,81895,185.42,Payroll,Low
TXN-001066,74435,652.66,Operations,Medium
TXN-001067,50631,142.1,Travel,Low
TXN-001068,30103,952.51,Operations,High
TXN-001069,74772,196.96,IT Services,Medium
TXN-001070,24382,267.36,Travel,Low
TXN-001071,94291,62.54,Payroll,Low
TXN-001072,13756,89.89,Payroll,Low
TXN-001073,30609,171.08,Travel,High
TXN-001074,26478,35.07,Payroll,Medium
TXN-001075,49666,117.24,IT Services,Low
TXN-001076,85683,272.92,Procurement,High
TXN-001077,81315,248.99,Procurement,Low
TXN-001078,87834,120.76,Payroll,Low
TXN-001079,24153,51.94,IT Services,Low
TXN-001080,86325,201.47,Payroll,High
TXN-001081,22999,693.93,Procurement,Low
TXN-001082,65318,366.78,IT Services,Low
TXN-001083,10814,1476.89,Payroll,Medium
TXN-001084,86077,85.35,Operations,Low
TXN-001085,12443,126.17,Procurement,High
TXN-001086,85993,174.46,Procurement,Low
TXN-001087,85916,16.54,IT Services,Low
TXN-001088,83319,1445.7,Operations,Low
TXN-001089,27368,304.72,Operations,Low
TXN-001090,25328,338.55,Travel,Low
TXN-001091,66942,95.9,Procurement,High
TXN-001092,37306,1040.6,Travel,High
TXN-001093,95451,599.86,Operations,Low
TXN-001094,49915,292.25,IT Services,Low
TXN-001095,47219,1061.75,Payroll,Medium
TXN-001096,90879,1189.35,Payroll,Low
TXN-001097,74644,35.37,Procurement,Medium
TXN-001098,70279,73.53,Operations,Medium
TXN-001099,63028,24.01,Travel,Medium
TXN-001100,10126,445.81,IT Services,High
TXN-001101,62329,132.91,Payroll,High
TXN-001102,37632,941.93,Payroll,Medium
TXN-001103,75310,323.6,Payroll,Low
TXN-001104,65176,919.18,Travel,Medium
TXN-001105,96066,415.52,Procurement,Low
TXN-001106,54327,805.23,Procurement,Low
TXN-001107,78904,242.49,IT Services,High
TXN-001108,13797,1463.8,Travel,Medium
TXN-001109,57882,560.04,Procurement,Low
TXN-001110,23718,462.54,Operations,Low
TXN-001111,44560,227.21,Travel,Medium
TXN-001112,86589,1393.77,Payroll,Low
TXN-001113,32116,216.04,Payroll,Low
TXN-001114,46244,913.52,Travel,Low
TXN-001115,11645,269.02,Travel,Low
TXN-001116,57523,738.75,Travel,Low
TXN-001117,29256,1224.52,Payroll,Low
TXN-001118,63173,323.31,IT Services,Medium
TXN-001119,47430,383.42,Procurement,Low
TXN-001120,49282,210.49,Travel,Low
TXN-001121,73374,38.12,Procurement,Low
TXN-001122,78244,538.47,Operations,Low
TXN-001123,21694,73.71,Procurement,Low
TXN-001124,66264,228.52,Procurement,Low
TXN-001125,85060,225.0,Operations,Medium
TXN-001126,67545,91.85,Operations,Medium
TXN-001127,49224,559.37,Travel,Medium
TXN-001128,23224,105.94,Operations,High
TXN-001129,50738,763.3,Operations,Low
TXN-001130,35150,153.36,Payroll,Low
TXN-001131,73731,179.34,Procurement,Low
TXN-001132,59688,220.59,IT Services,Medium
TXN-001133,83509,92.88,Procurement,Low
TXN-001134,18577,294.81,IT Services,Low
TXN-001135,18070,51.87,Operations,Low
TXN-001136,18666,288.54,Payroll,Low
TXN-001137,67761,217.69,Procurement,Medium
TXN-001138,46368,216.45,Procurement,Low
TXN-001139,16783,550.4,IT Services,Low
TXN-001140,51914,742.72,Travel,Low
TXN-001141,80507,230.03,Procurement,Low
TXN-001142,89026,161.92,Operations,Low
TXN-001143,77526,350.95,IT Services,Low
TXN-001144,80835,784.92,Procurement,Low
TXN-001145,55765,527.22,Travel,Low
TXN-001146,29956,29.37,Procurement,Low
TXN-001147,97895,336.9,IT Services,Low
TXN-001148,56240,2363.33,Travel,Low
TXN-001149,47148,227.8,Payroll,Low
TXN-001150,14757,300.55,Procurement,Medium
TXN-001151,29097,179.42,Travel,Low
TXN-001152,20395,354.27,Operations,Medium
TXN-001153,26241,97.73,IT Services,Low
TXN-001154,37696,151.85,Travel,Medium
TXN-001155,80480,631.94,IT Services,Low
TXN-001156,56163,84.42,Payroll,Low
TXN-001157,29816,1312.82,IT Services,Low
TXN-001158,59840,194.06,Payroll,Low
TXN-001159,62853,437.86,Procurement,Low
TXN-001160,34917,204.18,Procurement,Low
TXN-001161,31566,335.07,Procurement,Low
TXN-001162,85452,1180.67,Operations,Low
TXN-001163,72823,45.52,Procurement,Low
TXN-001164,30806,980.16,Operations,Low
TXN-001165,85520,417.74,Operations,Low
